"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.843984551E3,-3.054326226E-4,1.679879380E-3,-1.221730490E-3
1.844034551E3,-2.748893574E-3,4.581489484E-4,0.000000000E0
1.844084551E3,9.162978968E-4,4.581489484E-4,-1.221730490E-3
1.844134551E3,-3.054326226E-4,-7.635815418E-4,1.221730490E-3
1.844184551E3,-3.054326226E-4,1.679879380E-3,-1.221730490E-3
1.844234551E3,9.162978968E-4,-7.635815418E-4,0.000000000E0
1.844284551E3,2.138028387E-3,4.581489484E-4,-1.221730490E-3
1.844334551E3,-3.054326226E-4,-7.635815418E-4,0.000000000E0
1.844384551E3,-3.054326226E-4,4.581489484E-4,0.000000000E0
1.844434551E3,9.162978968E-4,1.527163084E-3,1.527163113E-4
1.844484551E3,-1.527163084E-3,-9.162978968E-4,1.527163113E-4
1.844534551E3,9.162978968E-4,-9.162978968E-4,-1.069014193E-3
1.844584551E3,-3.054326226E-4,3.054326226E-4,1.527163113E-4
1.844634551E3,9.162978968E-4,3.054326226E-4,1.527163113E-4
1.844684551E3,-3.054326226E-4,-9.162978968E-4,1.374446787E-3
1.844734551E3,-3.054326226E-4,3.054326226E-4,-1.069014193E-3
1.844784551E3,9.162978968E-4,-9.162978968E-4,1.527163113E-4
1.844834551E3,-3.054326226E-4,2.748893574E-3,-1.069014193E-3
1.844884551E3,9.162978968E-4,-9.162978968E-4,1.374446787E-3
1.844934551E3,-1.527163084E-3,-9.162978968E-4,1.527163113E-4
1.844984551E3,-3.054326226E-4,1.527163084E-3,1.527163113E-4
1.845034551E3,-3.054326226E-4,3.054326226E-4,1.527163113E-4
1.845084551E3,9.162978968E-4,3.054326226E-4,1.374446787E-3
1.845134551E3,-3.054326226E-4,1.527163084E-3,1.527163113E-4
1.845184551E3,-3.054326226E-4,-9.162978968E-4,1.527163113E-4
1.845234551E3,9.162978968E-4,3.054326226E-4,-1.069014193E-3
1.845284551E3,9.162978968E-4,-9.162978968E-4,1.527163113E-4
1.845334551E3,9.162978968E-4,-9.162978968E-4,1.527163113E-4
1.845384551E3,9.162978968E-4,3.054326226E-4,1.527163113E-4
1.845434551E3,-3.054326226E-4,3.054326226E-4,1.527163113E-4
1.845484551E3,-3.054326226E-4,-2.138028387E-3,-1.069014193E-3
1.845534551E3,-3.054326226E-4,-9.162978968E-4,1.221730490E-3
1.845584551E3,-3.054326226E-4,-9.162978968E-4,0.000000000E0
1.845634551E3,-1.527163084E-3,1.527163084E-3,0.000000000E0
1.845684551E3,9.162978968E-4,-2.138028387E-3,0.000000000E0
1.845734551E3,-3.054326226E-4,3.054326226E-4,0.000000000E0
1.845784551E3,-1.527163084E-3,-9.162978968E-4,-1.221730490E-3
1.845834551E3,9.162978968E-4,-9.162978968E-4,-1.221730490E-3
1.845884551E3,9.162978968E-4,3.054326226E-4,1.221730490E-3
1.845934551E3,-3.054326226E-4,3.054326226E-4,0.000000000E0
1.845984551E3,-3.054326226E-4,3.054326226E-4,0.000000000E0
1.846034551E3,9.162978968E-4,3.054326226E-4,0.000000000E0
1.846084551E3,9.162978968E-4,-9.162978968E-4,0.000000000E0
1.846134551E3,-1.527163084E-3,3.054326226E-4,0.000000000E0
1.846184551E3,-1.527163084E-3,-9.162978968E-4,1.221730490E-3
1.846234551E3,-1.527163084E-3,3.054326226E-4,1.221730490E-3
1.846284551E3,-1.527163084E-3,1.527163084E-3,0.000000000E0
1.846334551E3,-3.054326226E-4,3.054326226E-4,0.000000000E0
1.846384551E3,-3.054326226E-4,3.054326226E-4,0.000000000E0
1.846434551E3,-3.054326226E-4,-2.138028387E-3,0.000000000E0
1.846484551E3,9.162978968E-4,3.054326226E-4,-1.221730490E-3
1.846534551E3,-3.054326226E-4,-9.162978968E-4,0.000000000E0
1.846584551E3,-3.054326226E-4,-9.162978968E-4,0.000000000E0
1.846634551E3,9.162978968E-4,-9.162978968E-4,-1.221730490E-3
1.846684551E3,-1.527163084E-3,1.527163084E-3,1.221730490E-3
1.846734551E3,9.162978968E-4,3.054326226E-4,0.000000000E0
1.846784551E3,-3.054326226E-4,3.054326226E-4,0.000000000E0
1.846834551E3,-3.054326226E-4,3.054326226E-4,0.000000000E0
1.846884551E3,9.162978968E-4,1.527163084E-3,0.000000000E0
1.846934551E3,-3.054326226E-4,-9.162978968E-4,0.000000000E0
1.846984551E3,-3.054326226E-4,3.054326226E-4,0.000000000E0
1.847034551E3,-1.527163084E-3,1.527163084E-3,-1.221730490E-3
1.847084551E3,-3.054326226E-4,3.054326226E-4,0.000000000E0
1.847134551E3,9.162978968E-4,3.054326226E-4,-1.221730490E-3
1.847184551E3,9.162978968E-4,-9.162978968E-4,-1.221730490E-3
1.847234551E3,-3.054326226E-4,4.581489484E-4,1.527163113E-4
1.847284551E3,-3.054326226E-4,4.581489484E-4,1.374446787E-3
1.847334551E3,9.162978968E-4,-7.635815418E-4,-1.069014193E-3
1.847384551E3,9.162978968E-4,-7.635815418E-4,1.527163113E-4
1.847434551E3,-3.054326226E-4,-7.635815418E-4,1.527163113E-4
1.847484551E3,-3.054326226E-4,4.581489484E-4,1.527163113E-4
1.847534551E3,-1.527163084E-3,-7.635815418E-4,-1.069014193E-3
1.847584551E3,2.138028387E-3,-1.985311974E-3,1.527163113E-4
1.847634551E3,9.162978968E-4,-7.635815418E-4,1.527163113E-4
1.847684551E3,-3.054326226E-4,-7.635815418E-4,1.527163113E-4
1.847734551E3,-3.054326226E-4,4.581489484E-4,-1.069014193E-3
1.847784551E3,-3.054326226E-4,4.581489484E-4,1.527163113E-4
1.847834551E3,-3.054326226E-4,4.581489484E-4,1.374446787E-3
1.847884551E3,9.162978968E-4,4.581489484E-4,1.527163113E-4
1.847934551E3,2.138028387E-3,4.581489484E-4,1.527163113E-4
1.847984551E3,2.138028387E-3,-7.635815418E-4,-1.069014193E-3
1.848034551E3,9.162978968E-4,4.581489484E-4,1.527163113E-4
1.848084551E3,-1.527163084E-3,4.581489484E-4,1.527163113E-4
1.848134551E3,-3.054326226E-4,4.581489484E-4,1.527163113E-4
1.848184551E3,-1.527163084E-3,-7.635815418E-4,1.527163113E-4
1.848234551E3,-1.527163084E-3,-7.635815418E-4,-1.069014193E-3
1.848284551E3,-3.054326226E-4,4.581489484E-4,1.527163113E-4
1.848334551E3,9.162978968E-4,4.581489484E-4,1.527163113E-4
1.848384551E3,-3.054326226E-4,-7.635815418E-4,1.527163113E-4
1.848434551E3,9.162978968E-4,4.581489484E-4,1.374446787E-3
1.848484551E3,-3.054326226E-4,4.581489484E-4,1.374446787E-3
1.848534551E3,9.162978968E-4,4.581489484E-4,1.374446787E-3
1.848584551E3,9.162978968E-4,-7.635815418E-4,1.374446787E-3
1.848634551E3,9.162978968E-4,1.679879380E-3,1.527163113E-4
1.848684551E3,-1.527163084E-3,4.581489484E-4,1.527163113E-4
1.848734551E3,-3.054326226E-4,-7.635815418E-4,1.374446787E-3
1.848784551E3,-1.527163084E-3,-7.635815418E-4,-1.069014193E-3
1.848834551E3,9.162978968E-4,-7.635815418E-4,1.527163113E-4
1.848884551E3,-1.527163084E-3,4.581489484E-4,1.527163113E-4
1.848934551E3,-1.527163084E-3,1.679879380E-3,1.527163113E-4
1.848984551E3,-3.054326226E-4,4.581489484E-4,1.527163113E-4
1.849034551E3,-3.054326226E-4,4.581489484E-4,-1.069014193E-3
1.849084551E3,-3.054326226E-4,-7.635815418E-4,1.374446787E-3
1.849134551E3,2.138028387E-3,4.581489484E-4,-1.069014193E-3
1.849184551E3,9.162978968E-4,-7.635815418E-4,-1.069014193E-3
1.849234551E3,9.162978968E-4,1.679879380E-3,1.374446787E-3
1.849284551E3,-1.527163084E-3,4.581489484E-4,1.527163113E-4
1.849334551E3,9.162978968E-4,4.581489484E-4,1.527163113E-4
1.849384551E3,-3.054326226E-4,4.581489484E-4,1.527163113E-4
1.849434551E3,-3.054326226E-4,-1.985311974E-3,-1.069014193E-3
1.849484551E3,-1.527163084E-3,4.581489484E-4,1.527163113E-4
1.849534551E3,9.162978968E-4,4.581489484E-4,1.374446787E-3
1.849584551E3,9.162978968E-4,-7.635815418E-4,1.527163113E-4
1.849634551E3,-3.054326226E-4,1.679879380E-3,1.374446787E-3
1.849684551E3,-3.054326226E-4,4.581489484E-4,1.527163113E-4
1.849734551E3,-3.054326226E-4,-7.635815418E-4,1.527163113E-4
1.849784551E3,-3.054326226E-4,-7.635815418E-4,1.527163113E-4
1.849834551E3,9.162978968E-4,-1.985311974E-3,1.527163113E-4
1.849884551E3,9.162978968E-4,4.581489484E-4,1.374446787E-3
1.849934551E3,-2.748893574E-3,1.679879380E-3,1.374446787E-3
1.849984551E3,9.162978968E-4,-7.635815418E-4,1.374446787E-3
1.850034551E3,9.162978968E-4,4.581489484E-4,1.527163113E-4
1.850084551E3,-3.054326226E-4,4.581489484E-4,1.527163113E-4
1.850134551E3,9.162978968E-4,-7.635815418E-4,1.527163113E-4
1.850184551E3,9.162978968E-4,-1.985311974E-3,1.374446787E-3
1.850234551E3,9.162978968E-4,1.679879380E-3,1.374446787E-3
1.850284551E3,-3.054326226E-4,4.581489484E-4,-1.069014193E-3
1.850334551E3,9.162978968E-4,-7.635815418E-4,-1.069014193E-3
1.850384551E3,-3.054326226E-4,-7.635815418E-4,1.527163113E-4
1.850434551E3,-3.054326226E-4,1.679879380E-3,1.527163113E-4
1.850484551E3,-3.054326226E-4,4.581489484E-4,-1.069014193E-3
1.850534551E3,-3.054326226E-4,3.054326226E-4,1.527163113E-4
1.850584551E3,2.138028387E-3,3.054326226E-4,1.527163113E-4
1.850634551E3,9.162978968E-4,-9.162978968E-4,1.527163113E-4
1.850684551E3,-3.054326226E-4,-9.162978968E-4,-1.069014193E-3
1.850734551E3,-3.054326226E-4,3.054326226E-4,1.527163113E-4
1.850784551E3,2.138028387E-3,3.054326226E-4,1.527163113E-4
1.850834551E3,9.162978968E-4,2.748893574E-3,1.374446787E-3
1.850884551E3,-3.054326226E-4,-9.162978968E-4,1.527163113E-4
1.850934551E3,-3.054326226E-4,2.748893574E-3,1.374446787E-3
1.850984551E3,9.162978968E-4,3.054326226E-4,1.527163113E-4
1.851034551E3,-3.054326226E-4,3.054326226E-4,1.527163113E-4
1.851084551E3,9.162978968E-4,3.054326226E-4,1.527163113E-4
1.851134551E3,-3.054326226E-4,-2.138028387E-3,1.527163113E-4
1.851184551E3,-1.527163084E-3,-9.162978968E-4,1.527163113E-4
1.851234551E3,9.162978968E-4,-9.162978968E-4,1.527163113E-4
1.851284551E3,9.162978968E-4,3.054326226E-4,1.527163113E-4
1.851334551E3,-1.527163084E-3,-9.162978968E-4,-1.069014193E-3
1.851384551E3,-1.527163084E-3,3.054326226E-4,1.527163113E-4
1.851434551E3,9.162978968E-4,3.054326226E-4,-1.069014193E-3
1.851484551E3,-3.054326226E-4,-9.162978968E-4,1.527163113E-4
1.851534551E3,-2.748893574E-3,3.054326226E-4,1.527163113E-4
1.851584551E3,9.162978968E-4,-9.162978968E-4,1.374446787E-3
1.851634551E3,-3.054326226E-4,-9.162978968E-4,1.374446787E-3
1.851684551E3,9.162978968E-4,-9.162978968E-4,1.527163113E-4
1.851734551E3,2.138028387E-3,-9.162978968E-4,1.374446787E-3
1.851784551E3,9.162978968E-4,-9.162978968E-4,-1.069014193E-3
1.851834551E3,-3.054326226E-4,3.054326226E-4,1.527163113E-4
1.851884551E3,-3.054326226E-4,1.527163084E-3,1.527163113E-4
1.851934551E3,-3.054326226E-4,-9.162978968E-4,-1.069014193E-3
1.851984551E3,9.162978968E-4,1.527163084E-3,1.374446787E-3
1.852034551E3,-3.054326226E-4,3.054326226E-4,1.374446787E-3
1.852084551E3,-3.054326226E-4,-9.162978968E-4,1.374446787E-3
1.852134551E3,-3.054326226E-4,-9.162978968E-4,-1.069014193E-3
1.852184551E3,9.162978968E-4,-9.162978968E-4,1.374446787E-3
1.852234551E3,9.162978968E-4,-9.162978968E-4,1.374446787E-3
1.852284551E3,9.162978968E-4,-9.162978968E-4,1.527163113E-4
1.852334551E3,-3.054326226E-4,3.054326226E-4,-1.069014193E-3
1.852384551E3,9.162978968E-4,-9.162978968E-4,1.527163113E-4
1.852434551E3,-3.054326226E-4,3.054326226E-4,-1.069014193E-3
1.852484551E3,-3.054326226E-4,-2.138028387E-3,1.527163113E-4
1.852534551E3,-3.054326226E-4,3.054326226E-4,1.527163113E-4
1.852584551E3,-3.054326226E-4,1.527163084E-3,1.527163113E-4
1.852634551E3,9.162978968E-4,-9.162978968E-4,1.374446787E-3
1.852684551E3,9.162978968E-4,3.054326226E-4,1.527163113E-4
1.852734551E3,-3.054326226E-4,-2.138028387E-3,1.527163113E-4
1.852784551E3,-3.054326226E-4,-9.162978968E-4,-1.069014193E-3
1.852834551E3,-3.054326226E-4,-9.162978968E-4,1.374446787E-3
1.852884551E3,-3.054326226E-4,-9.162978968E-4,-1.069014193E-3
1.852934551E3,9.162978968E-4,-9.162978968E-4,1.374446787E-3
1.852984551E3,9.162978968E-4,-2.138028387E-3,1.527163113E-4
1.853034551E3,-3.054326226E-4,-9.162978968E-4,1.527163113E-4
1.853084551E3,-3.054326226E-4,3.054326226E-4,1.527163113E-4
1.853134551E3,-3.054326226E-4,3.054326226E-4,1.374446787E-3
1.853184551E3,-1.527163084E-3,3.054326226E-4,-1.069014193E-3
1.853234551E3,-3.054326226E-4,3.054326226E-4,1.527163113E-4
1.853284551E3,9.162978968E-4,3.054326226E-4,1.527163113E-4
1.853334551E3,9.162978968E-4,3.054326226E-4,-1.069014193E-3
1.853384551E3,2.138028387E-3,-9.162978968E-4,-1.069014193E-3
1.853434551E3,-3.054326226E-4,-9.162978968E-4,1.374446787E-3
1.853484551E3,9.162978968E-4,3.054326226E-4,1.527163113E-4
1.853534551E3,9.162978968E-4,-9.162978968E-4,1.527163113E-4
1.853584551E3,-3.054326226E-4,-9.162978968E-4,1.527163113E-4
1.853634551E3,-3.054326226E-4,-9.162978968E-4,1.527163113E-4
1.853684551E3,-3.054326226E-4,3.054326226E-4,1.527163113E-4
1.853734551E3,9.162978968E-4,3.054326226E-4,1.527163113E-4
1.853784551E3,2.138028387E-3,2.748893574E-3,1.527163113E-4
1.853834551E3,-3.054326226E-4,-9.162978968E-4,1.527163113E-4
1.853884551E3,-3.054326226E-4,3.054326226E-4,1.527163113E-4
1.853934551E3,-3.054326226E-4,-9.162978968E-4,1.527163113E-4
1.853984551E3,9.162978968E-4,3.054326226E-4,1.527163113E-4
1.854034551E3,9.162978968E-4,-9.162978968E-4,1.527163113E-4
1.854084551E3,-1.527163084E-3,1.527163084E-3,1.527163113E-4
1.854134551E3,9.162978968E-4,3.054326226E-4,1.374446787E-3
1.854184551E3,-3.054326226E-4,1.527163084E-3,1.527163113E-4
1.854234551E3,-3.054326226E-4,-9.162978968E-4,1.527163113E-4
1.854284551E3,9.162978968E-4,3.054326226E-4,1.527163113E-4
1.854334551E3,9.162978968E-4,-9.162978968E-4,1.374446787E-3
1.854384551E3,-3.054326226E-4,3.054326226E-4,1.527163113E-4
1.854434551E3,9.162978968E-4,-9.162978968E-4,-1.069014193E-3
1.854484551E3,2.138028387E-3,-9.162978968E-4,1.527163113E-4
1.854534551E3,-3.054326226E-4,3.054326226E-4,-1.069014193E-3
1.854584551E3,9.162978968E-4,-9.162978968E-4,-1.069014193E-3
1.854634551E3,-1.527163084E-3,-7.635815418E-4,1.374446787E-3
1.854684551E3,-3.054326226E-4,4.581489484E-4,-1.069014193E-3
1.854734551E3,-1.527163084E-3,4.581489484E-4,-1.069014193E-3
1.854784551E3,9.162978968E-4,4.581489484E-4,1.527163113E-4
1.854834551E3,-3.054326226E-4,4.581489484E-4,1.527163113E-4
1.854884551E3,-3.054326226E-4,-1.985311974E-3,-1.069014193E-3
1.854934551E3,9.162978968E-4,4.581489484E-4,1.527163113E-4
1.854984551E3,9.162978968E-4,4.581489484E-4,1.527163113E-4
1.855034551E3,2.138028387E-3,4.581489484E-4,1.527163113E-4
1.855084551E3,-1.527163084E-3,4.581489484E-4,1.527163113E-4
1.855134551E3,-3.054326226E-4,1.679879380E-3,1.527163113E-4
1.855184551E3,-1.527163084E-3,-1.985311974E-3,1.527163113E-4
1.855234551E3,-1.527163084E-3,1.679879380E-3,1.527163113E-4
1.855284551E3,-3.054326226E-4,4.581489484E-4,1.374446787E-3
1.855334551E3,-1.527163084E-3,4.581489484E-4,1.527163113E-4
1.855384551E3,-3.054326226E-4,4.581489484E-4,1.374446787E-3
1.855434551E3,-3.054326226E-4,4.581489484E-4,-1.069014193E-3
1.855484551E3,9.162978968E-4,-7.635815418E-4,-1.069014193E-3
1.855534551E3,-3.054326226E-4,1.679879380E-3,1.527163113E-4
1.855584551E3,2.138028387E-3,-7.635815418E-4,1.527163113E-4
1.855634551E3,2.138028387E-3,-3.207042580E-3,1.527163113E-4
1.855684551E3,-1.527163084E-3,-7.635815418E-4,1.374446787E-3
1.855734551E3,-2.748893574E-3,4.581489484E-4,1.527163113E-4
1.855784551E3,3.359758761E-3,4.581489484E-4,1.221730490E-3
1.855834551E3,9.162978968E-4,1.679879380E-3,1.374446787E-3
1.855884551E3,9.162978968E-4,-1.985311974E-3,1.527163113E-4
1.855934551E3,9.162978968E-4,-1.985311974E-3,1.527163113E-4
1.855984551E3,-2.748893574E-3,4.581489484E-4,1.527163113E-4
1.856034551E3,-1.527163084E-3,1.679879380E-3,1.374446787E-3
1.856084551E3,2.138028387E-3,-7.635815418E-4,1.527163113E-4
1.856134551E3,9.162978968E-4,-7.635815418E-4,1.527163113E-4
1.856184551E3,-1.527163084E-3,4.581489484E-4,1.527163113E-4
1.856234551E3,-1.527163084E-3,-7.635815418E-4,1.527163113E-4
1.856284551E3,-1.527163084E-3,4.581489484E-4,1.527163113E-4
1.856334551E3,-3.054326226E-4,-7.635815418E-4,-1.069014193E-3
1.856384551E3,-2.748893574E-3,4.581489484E-4,1.527163113E-4
1.856434551E3,-3.054326226E-4,-9.162978968E-4,1.527163113E-4
1.856484551E3,2.138028387E-3,3.054326226E-4,1.527163113E-4
1.856534551E3,-3.054326226E-4,1.527163084E-3,1.374446787E-3
1.856584551E3,-1.527163084E-3,3.054326226E-4,1.527163113E-4
1.856634551E3,-1.527163084E-3,3.054326226E-4,1.527163113E-4
1.856684551E3,-3.054326226E-4,-9.162978968E-4,1.527163113E-4
1.856734551E3,-3.054326226E-4,3.054326226E-4,1.527163113E-4
1.856784551E3,-3.054326226E-4,3.054326226E-4,1.527163113E-4
1.856834551E3,-1.527163084E-3,-9.162978968E-4,1.527163113E-4
1.856884551E3,-3.054326226E-4,3.054326226E-4,1.527163113E-4
1.856934551E3,9.162978968E-4,3.054326226E-4,1.527163113E-4
1.856984551E3,-1.527163084E-3,3.054326226E-4,1.527163113E-4
1.857034551E3,9.162978968E-4,-9.162978968E-4,-1.069014193E-3
1.857084551E3,2.138028387E-3,3.054326226E-4,-1.069014193E-3
1.857134551E3,9.162978968E-4,-3.207042580E-3,1.527163113E-4
1.857184551E3,-3.054326226E-4,-3.207042580E-3,1.527163113E-4
1.857234551E3,-3.054326226E-4,-2.138028387E-3,-1.069014193E-3
1.857284551E3,-1.527163084E-3,-9.162978968E-4,1.527163113E-4
1.857334551E3,-3.054326226E-4,1.527163084E-3,1.527163113E-4
1.857384551E3,9.162978968E-4,3.054326226E-4,-1.069014193E-3
1.857434551E3,-1.527163084E-3,-9.162978968E-4,-1.069014193E-3
1.857484551E3,2.138028387E-3,-2.138028387E-3,1.527163113E-4
1.857534551E3,9.162978968E-4,-9.162978968E-4,1.527163113E-4
1.857584551E3,2.138028387E-3,-2.138028387E-3,-1.221730490E-3
1.857634551E3,9.162978968E-4,1.527163084E-3,-1.069014193E-3
1.857684551E3,9.162978968E-4,-9.162978968E-4,-1.069014193E-3
1.857734551E3,9.162978968E-4,3.054326226E-4,1.527163113E-4
1.857784551E3,-3.054326226E-4,3.054326226E-4,1.527163113E-4
1.857834551E3,-3.054326226E-4,3.054326226E-4,1.527163113E-4
1.857884551E3,-3.054326226E-4,-9.162978968E-4,1.527163113E-4
1.857934551E3,-3.054326226E-4,-7.635815418E-4,0.000000000E0
1.857984551E3,-3.054326226E-4,4.581489484E-4,0.000000000E0
1.858034551E3,-3.054326226E-4,4.581489484E-4,0.000000000E0
1.858084551E3,9.162978968E-4,-7.635815418E-4,0.000000000E0
1.858134551E3,-3.054326226E-4,4.581489484E-4,-1.221730490E-3
1.858184551E3,-3.054326226E-4,4.581489484E-4,0.000000000E0
1.858234551E3,2.138028387E-3,4.581489484E-4,1.069014193E-3
1.858284551E3,9.162978968E-4,-1.985311974E-3,-1.221730490E-3
1.858334551E3,9.162978968E-4,1.679879380E-3,0.000000000E0
1.858384551E3,9.162978968E-4,-1.985311974E-3,0.000000000E0
1.858434551E3,-3.054326226E-4,4.581489484E-4,0.000000000E0
1.858484551E3,-3.054326226E-4,4.581489484E-4,0.000000000E0
1.858534551E3,-1.527163084E-3,1.679879380E-3,0.000000000E0
1.858584551E3,-3.054326226E-4,4.581489484E-4,0.000000000E0
1.858634551E3,-3.054326226E-4,-7.635815418E-4,1.221730490E-3
1.858684551E3,9.162978968E-4,4.581489484E-4,0.000000000E0
1.858734551E3,9.162978968E-4,4.581489484E-4,0.000000000E0
1.858784551E3,-1.527163084E-3,1.679879380E-3,0.000000000E0
1.858834551E3,9.162978968E-4,4.581489484E-4,-1.221730490E-3
1.858884551E3,9.162978968E-4,1.679879380E-3,1.221730490E-3
1.858934551E3,-3.054326226E-4,-1.985311974E-3,1.221730490E-3
1.858984551E3,-3.054326226E-4,4.581489484E-4,0.000000000E0
1.859034551E3,9.162978968E-4,-7.635815418E-4,0.000000000E0
1.859084551E3,9.162978968E-4,-7.635815418E-4,0.000000000E0
1.859134551E3,9.162978968E-4,4.581489484E-4,0.000000000E0
1.859184551E3,-3.054326226E-4,1.679879380E-3,1.221730490E-3
1.859234551E3,2.138028387E-3,-7.635815418E-4,0.000000000E0
1.859284551E3,2.138028387E-3,-7.635815418E-4,0.000000000E0
1.859334551E3,-3.054326226E-4,4.581489484E-4,0.000000000E0
1.859384551E3,-3.054326226E-4,-7.635815418E-4,1.221730490E-3
1.859434551E3,9.162978968E-4,4.581489484E-4,1.221730490E-3
1.859484551E3,-3.054326226E-4,-7.635815418E-4,-1.221730490E-3
1.859534551E3,-3.054326226E-4,4.581489484E-4,0.000000000E0
1.859584551E3,9.162978968E-4,-7.635815418E-4,0.000000000E0
1.859634551E3,-3.054326226E-4,-7.635815418E-4,0.000000000E0
1.859684551E3,-3.054326226E-4,4.581489484E-4,1.221730490E-3
1.859734551E3,-3.054326226E-4,4.581489484E-4,-1.221730490E-3
1.859784551E3,-3.054326226E-4,1.679879380E-3,0.000000000E0
1.859834551E3,9.162978968E-4,1.679879380E-3,0.000000000E0
1.859884551E3,-1.527163084E-3,-7.635815418E-4,0.000000000E0
1.859934551E3,-1.527163084E-3,4.581489484E-4,0.000000000E0
1.859984551E3,-3.054326226E-4,4.581489484E-4,0.000000000E0
1.860034551E3,-3.054326226E-4,-7.635815418E-4,1.221730490E-3
1.860084551E3,-1.527163084E-3,4.581489484E-4,0.000000000E0
1.860134551E3,9.162978968E-4,-7.635815418E-4,1.221730490E-3
1.860184551E3,2.138028387E-3,-7.635815418E-4,0.000000000E0
1.860234551E3,-1.527163084E-3,-7.635815418E-4,-1.221730490E-3
1.860284551E3,9.162978968E-4,4.581489484E-4,0.000000000E0
1.860334551E3,9.162978968E-4,-7.635815418E-4,0.000000000E0
1.860384551E3,9.162978968E-4,-7.635815418E-4,0.000000000E0
1.860434551E3,-3.054326226E-4,4.581489484E-4,-1.221730490E-3
1.860484551E3,-3.054326226E-4,1.679879380E-3,0.000000000E0
1.860534551E3,-3.054326226E-4,-7.635815418E-4,0.000000000E0
1.860584551E3,-3.054326226E-4,1.679879380E-3,1.221730490E-3
1.860634551E3,-3.054326226E-4,-1.985311974E-3,1.221730490E-3
1.860684551E3,-1.527163084E-3,2.901609987E-3,0.000000000E0
1.860734551E3,-3.054326226E-4,2.901609987E-3,0.000000000E0
