"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.664369651E3,8.494520187E-2,-1.286142170E-1,9.762118340E0
1.664419651E3,7.058826834E-2,-1.190429255E-1,9.752547264E0
1.664469651E3,7.537391037E-2,-1.142572835E-1,9.757332802E0
1.664519651E3,7.058826834E-2,-1.142572835E-1,9.738189697E0
1.664569651E3,8.494520187E-2,-1.238285750E-1,9.766903877E0
1.664619651E3,7.058826834E-2,-1.238285750E-1,9.747760773E0
1.664669651E3,7.058826834E-2,-1.142572835E-1,9.766903877E0
1.664719651E3,8.015955985E-2,-1.238285750E-1,9.747760773E0
1.664769651E3,8.973085135E-2,-1.094716340E-1,9.747760773E0
1.664819651E3,8.494520187E-2,-1.190429255E-1,9.771689415E0
1.664869651E3,7.058826834E-2,-1.238285750E-1,9.766903877E0
1.664919651E3,8.015955985E-2,-1.142572835E-1,9.762118340E0
1.664969651E3,7.597211748E-2,-9.990034252E-2,9.776474953E0
1.665019651E3,7.058826834E-2,-1.046859920E-1,9.752547264E0
1.665069651E3,6.101697683E-2,-1.190429255E-1,9.747760773E0
1.665119651E3,6.101697683E-2,-1.238285750E-1,9.747760773E0
1.665169651E3,8.015955985E-2,-1.238285750E-1,9.752547264E0
1.665219651E3,7.537391037E-2,-1.190429255E-1,9.762118340E0
1.665269651E3,8.494520187E-2,-1.142572835E-1,9.747760773E0
1.665319651E3,6.580262631E-2,-1.094716340E-1,9.762118340E0
1.665369651E3,8.015955985E-2,-1.142572835E-1,9.757332802E0
1.665419651E3,8.015955985E-2,-1.190429255E-1,9.762118340E0
1.665469651E3,6.101697683E-2,-1.094716340E-1,9.757332802E0
1.665519651E3,9.451649338E-2,-1.046859920E-1,9.742975235E0
1.665569651E3,6.580262631E-2,-1.094716340E-1,9.752547264E0
1.665619651E3,7.537391037E-2,-1.190429255E-1,9.733404160E0
1.665669651E3,7.537391037E-2,-1.333998591E-1,9.752547264E0
1.665719651E3,7.058826834E-2,-1.286142170E-1,9.747760773E0
1.665769651E3,7.058826834E-2,-1.381855011E-1,9.747760773E0
1.665819651E3,7.537391037E-2,-1.238285750E-1,9.766903877E0
1.665869651E3,8.015955985E-2,-1.094716340E-1,9.747760773E0
1.665919651E3,8.015955985E-2,-1.094716340E-1,9.747760773E0
1.665969651E3,8.015955985E-2,-1.094716340E-1,9.752547264E0
1.666019651E3,6.101697683E-2,-1.190429255E-1,9.766903877E0
1.666069651E3,7.058826834E-2,-1.190429255E-1,9.752547264E0
1.666119651E3,8.015955985E-2,-1.238285750E-1,9.738189697E0
1.666169651E3,7.058826834E-2,-1.286142170E-1,9.766903877E0
1.666219651E3,7.058826834E-2,-1.333998591E-1,9.752547264E0
1.666269651E3,8.973085135E-2,-1.286142170E-1,9.766903877E0
1.666319651E3,7.537391037E-2,-1.094716340E-1,9.762118340E0
1.666369651E3,7.537391037E-2,-1.142572835E-1,9.766903877E0
1.666419651E3,8.015955985E-2,-1.142572835E-1,9.747760773E0
1.666469651E3,7.537391037E-2,-1.190429255E-1,9.757332802E0
1.666519651E3,8.015955985E-2,-1.142572835E-1,9.762118340E0
1.666569651E3,8.494520187E-2,-9.990034252E-2,9.747760773E0
1.666619651E3,6.101697683E-2,-1.142572835E-1,9.752547264E0
1.666669651E3,8.015955985E-2,-1.381855011E-1,9.757332802E0
1.666719651E3,7.058826834E-2,-1.190429255E-1,9.757332802E0
1.666769651E3,6.580262631E-2,-1.190429255E-1,9.757332802E0
1.666819651E3,7.058826834E-2,-1.190429255E-1,9.762118340E0
1.666869651E3,7.537391037E-2,-1.094716340E-1,9.742975235E0
1.666919651E3,8.015955985E-2,-1.142572835E-1,9.771689415E0
1.666969651E3,8.973085135E-2,-1.142572835E-1,9.752547264E0
1.667019651E3,8.973085135E-2,-1.046859920E-1,9.771689415E0
1.667069651E3,8.494520187E-2,-1.190429255E-1,9.776474953E0
1.667119651E3,8.494520187E-2,-1.094716340E-1,9.762118340E0
1.667169651E3,8.494520187E-2,-1.238285750E-1,9.757332802E0
1.667219651E3,7.537391037E-2,-1.286142170E-1,9.747760773E0
1.667269651E3,5.623133108E-2,-1.286142170E-1,9.771689415E0
1.667319651E3,8.015955985E-2,-1.333998591E-1,9.747760773E0
1.667369651E3,8.015955985E-2,-1.190429255E-1,9.742975235E0
1.667419651E3,9.451649338E-2,-1.190429255E-1,9.752547264E0
1.667469651E3,8.973085135E-2,-1.286142170E-1,9.762118340E0
1.667519651E3,7.058826834E-2,-1.142572835E-1,9.742975235E0
1.667569651E3,7.058826834E-2,-1.094716340E-1,9.757332802E0
1.667619651E3,8.015955985E-2,-1.142572835E-1,9.752547264E0
1.667669651E3,8.494520187E-2,-1.142572835E-1,9.762118340E0
1.667719651E3,8.973085135E-2,-1.190429255E-1,9.752547264E0
1.667769651E3,8.015955985E-2,-1.190429255E-1,9.757332802E0
1.667819651E3,8.015955985E-2,-1.190429255E-1,9.747760773E0
1.667869651E3,6.580262631E-2,-1.286142170E-1,9.747760773E0
1.667919651E3,7.537391037E-2,-1.286142170E-1,9.747760773E0
1.667969651E3,8.494520187E-2,-1.238285750E-1,9.752547264E0
1.668019651E3,7.058826834E-2,-1.094716340E-1,9.747760773E0
1.668069651E3,8.015955985E-2,-1.238285750E-1,9.762118340E0
1.668119651E3,7.537391037E-2,-1.142572835E-1,9.752547264E0
1.668169651E3,6.580262631E-2,-1.094716340E-1,9.752547264E0
1.668219651E3,7.537391037E-2,-1.094716340E-1,9.747760773E0
1.668269651E3,7.058826834E-2,-1.094716340E-1,9.742975235E0
1.668319651E3,9.930214286E-2,-1.142572835E-1,9.762118340E0
1.668369651E3,6.580262631E-2,-1.142572835E-1,9.742975235E0
1.668419651E3,8.973085135E-2,-1.046859920E-1,9.747760773E0
1.668469651E3,8.015955985E-2,-1.190429255E-1,9.766903877E0
1.668519651E3,6.640082598E-2,-1.094716340E-1,9.771689415E0
1.668569651E3,8.015955985E-2,-1.190429255E-1,9.766903877E0
1.668619651E3,7.537391037E-2,-1.142572835E-1,9.752547264E0
1.668669651E3,9.451649338E-2,-1.190429255E-1,9.762118340E0
1.668719651E3,7.537391037E-2,-1.238285750E-1,9.752547264E0
1.668769651E3,7.537391037E-2,-1.142572835E-1,9.771689415E0
1.668819651E3,8.494520187E-2,-1.094716340E-1,9.757332802E0
1.668869651E3,8.494520187E-2,-1.094716340E-1,9.752547264E0
1.668919651E3,7.537391037E-2,-1.238285750E-1,9.757332802E0
1.668969651E3,8.494520187E-2,-1.238285750E-1,9.766903877E0
1.669019651E3,7.058826834E-2,-1.190429255E-1,9.752547264E0
1.669069651E3,8.494520187E-2,-1.094716340E-1,9.757332802E0
1.669119651E3,7.537391037E-2,-9.990034252E-2,9.757332802E0
1.669169651E3,7.058826834E-2,-1.142572835E-1,9.738189697E0
1.669219651E3,8.015955985E-2,-1.142572835E-1,9.757332802E0
1.669269651E3,7.537391037E-2,-1.190429255E-1,9.742975235E0
1.669319651E3,8.015955985E-2,-1.142572835E-1,9.762118340E0
1.669369651E3,8.494520187E-2,-1.190429255E-1,9.747760773E0
1.669419651E3,8.015955985E-2,-1.190429255E-1,9.752547264E0
1.669469651E3,8.494520187E-2,-1.286142170E-1,9.757332802E0
1.669519651E3,8.015955985E-2,-1.142572835E-1,9.747760773E0
1.669569651E3,8.494520187E-2,-1.094716340E-1,9.747760773E0
1.669619651E3,7.537391037E-2,-1.142572835E-1,9.738189697E0
1.669669651E3,7.537391037E-2,-1.238285750E-1,9.771689415E0
1.669719651E3,8.494520187E-2,-1.142572835E-1,9.766903877E0
1.669769651E3,7.537391037E-2,-1.381855011E-1,9.762118340E0
1.669819651E3,6.580262631E-2,-1.094716340E-1,9.762118340E0
1.669869651E3,8.494520187E-2,-1.046859920E-1,9.762118340E0
1.669919651E3,8.494520187E-2,-1.094716340E-1,9.766903877E0
1.669969651E3,7.537391037E-2,-1.094716340E-1,9.752547264E0
1.670019651E3,8.973085135E-2,-1.286142170E-1,9.766903877E0
1.670069651E3,7.537391037E-2,-1.142572835E-1,9.771689415E0
1.670119651E3,8.015955985E-2,-1.142572835E-1,9.757332802E0
1.670169651E3,8.494520187E-2,-1.142572835E-1,9.757332802E0
1.670219651E3,7.597211748E-2,-9.511470050E-2,9.766903877E0
1.670269651E3,8.973085135E-2,-1.190429255E-1,9.742975235E0
1.670319651E3,8.015955985E-2,-1.381855011E-1,9.742975235E0
1.670369651E3,8.973085135E-2,-1.142572835E-1,9.757332802E0
1.670419651E3,8.554340899E-2,-1.094716340E-1,9.781260490E0
1.670469651E3,7.537391037E-2,-1.286142170E-1,9.752547264E0
1.670519651E3,8.494520187E-2,-1.190429255E-1,9.752547264E0
1.670569651E3,7.058826834E-2,-1.142572835E-1,9.757332802E0
1.670619651E3,8.015955985E-2,-1.142572835E-1,9.747760773E0
1.670669651E3,8.015955985E-2,-1.094716340E-1,9.776474953E0
1.670719651E3,8.075776696E-2,-9.990034252E-2,9.786046028E0
1.670769651E3,7.537391037E-2,-1.094716340E-1,9.762118340E0
1.670819651E3,7.537391037E-2,-1.190429255E-1,9.776474953E0
1.670869651E3,8.494520187E-2,-1.142572835E-1,9.757332802E0
1.670919651E3,8.494520187E-2,-1.190429255E-1,9.752547264E0
1.670969651E3,7.537391037E-2,-1.190429255E-1,9.757332802E0
1.671019651E3,7.537391037E-2,-1.094716340E-1,9.766903877E0
1.671069651E3,7.058826834E-2,-1.238285750E-1,9.752547264E0
1.671119651E3,8.015955985E-2,-1.190429255E-1,9.781260490E0
1.671169651E3,8.554340899E-2,-1.094716340E-1,9.776474953E0
1.671219651E3,7.058826834E-2,-1.238285750E-1,9.762118340E0
1.671269651E3,7.058826834E-2,-1.094716340E-1,9.747760773E0
1.671319651E3,8.494520187E-2,-1.094716340E-1,9.752547264E0
1.671369651E3,6.101697683E-2,-1.094716340E-1,9.757332802E0
1.671419651E3,7.537391037E-2,-9.990034252E-2,9.747760773E0
1.671469651E3,7.537391037E-2,-1.190429255E-1,9.752547264E0
1.671519651E3,8.494520187E-2,-1.286142170E-1,9.742975235E0
1.671569651E3,7.537391037E-2,-1.142572835E-1,9.757332802E0
1.671619651E3,7.058826834E-2,-1.238285750E-1,9.762118340E0
1.671669651E3,7.537391037E-2,-1.094716340E-1,9.742975235E0
1.671719651E3,8.015955985E-2,-1.190429255E-1,9.742975235E0
1.671769651E3,7.537391037E-2,-1.286142170E-1,9.747760773E0
1.671819651E3,8.494520187E-2,-1.238285750E-1,9.757332802E0
1.671869651E3,8.554340899E-2,-1.046859920E-1,9.762118340E0
1.671919651E3,8.015955985E-2,-1.238285750E-1,9.757332802E0
1.671969651E3,7.058826834E-2,-1.238285750E-1,9.766903877E0
1.672019651E3,8.015955985E-2,-1.094716340E-1,9.752547264E0
1.672069651E3,7.537391037E-2,-1.190429255E-1,9.752547264E0
1.672119651E3,8.015955985E-2,-1.286142170E-1,9.757332802E0
1.672169651E3,8.015955985E-2,-1.094716340E-1,9.762118340E0
1.672219651E3,7.058826834E-2,-1.238285750E-1,9.776474953E0
1.672269651E3,6.580262631E-2,-1.142572835E-1,9.752547264E0
1.672319651E3,7.537391037E-2,-1.142572835E-1,9.752547264E0
1.672369651E3,8.973085135E-2,-1.190429255E-1,9.766903877E0
1.672419651E3,8.494520187E-2,-9.990034252E-2,9.752547264E0
1.672469651E3,8.494520187E-2,-1.190429255E-1,9.757332802E0
1.672519651E3,7.537391037E-2,-1.238285750E-1,9.738189697E0
1.672569651E3,7.537391037E-2,-1.190429255E-1,9.757332802E0
1.672619651E3,7.058826834E-2,-1.238285750E-1,9.752547264E0
1.672669651E3,8.075776696E-2,-1.142572835E-1,9.766903877E0
1.672719651E3,7.058826834E-2,-1.286142170E-1,9.747760773E0
1.672769651E3,6.580262631E-2,-1.238285750E-1,9.747760773E0
1.672819651E3,7.537391037E-2,-1.286142170E-1,9.762118340E0
1.672869651E3,7.537391037E-2,-1.094716340E-1,9.747760773E0
1.672919651E3,9.511470050E-2,-1.190429255E-1,9.781260490E0
1.672969651E3,7.058826834E-2,-1.190429255E-1,9.771689415E0
1.673019651E3,8.494520187E-2,-1.286142170E-1,9.757332802E0
1.673069651E3,7.537391037E-2,-1.190429255E-1,9.752547264E0
1.673119651E3,8.015955985E-2,-1.286142170E-1,9.757332802E0
1.673169651E3,6.580262631E-2,-1.238285750E-1,9.757332802E0
1.673219651E3,7.058826834E-2,-1.238285750E-1,9.738189697E0
1.673269651E3,9.451649338E-2,-1.238285750E-1,9.762118340E0
1.673319651E3,8.494520187E-2,-1.286142170E-1,9.771689415E0
1.673369651E3,7.537391037E-2,-1.190429255E-1,9.766903877E0
1.673419651E3,6.640082598E-2,-1.094716340E-1,9.771689415E0
1.673469651E3,8.973085135E-2,-1.094716340E-1,9.757332802E0
1.673519651E3,6.580262631E-2,-1.238285750E-1,9.742975235E0
1.673569651E3,8.973085135E-2,-1.094716340E-1,9.752547264E0
1.673619651E3,9.451649338E-2,-1.286142170E-1,9.742975235E0
1.673669651E3,6.580262631E-2,-1.333998591E-1,9.747760773E0
1.673719651E3,7.537391037E-2,-1.142572835E-1,9.752547264E0
1.673769651E3,7.537391037E-2,-1.286142170E-1,9.742975235E0
1.673819651E3,8.973085135E-2,-1.333998591E-1,9.766903877E0
1.673869651E3,8.075776696E-2,-9.511470050E-2,9.757332802E0
1.673919651E3,7.537391037E-2,-1.142572835E-1,9.747760773E0
1.673969651E3,7.118647546E-2,-1.094716340E-1,9.771689415E0
1.674019651E3,7.537391037E-2,-1.094716340E-1,9.747760773E0
1.674069651E3,8.015955985E-2,-1.286142170E-1,9.762118340E0
1.674119651E3,7.058826834E-2,-1.238285750E-1,9.752547264E0
1.674169651E3,7.537391037E-2,-1.333998591E-1,9.742975235E0
1.674219651E3,7.058826834E-2,-1.190429255E-1,9.738189697E0
1.674269651E3,8.973085135E-2,-1.190429255E-1,9.757332802E0
1.674319651E3,8.015955985E-2,-1.190429255E-1,9.747760773E0
1.674369651E3,7.058826834E-2,-1.142572835E-1,9.757332802E0
1.674419651E3,7.058826834E-2,-1.238285750E-1,9.742975235E0
1.674469651E3,6.580262631E-2,-1.142572835E-1,9.752547264E0
1.674519651E3,8.015955985E-2,-1.046859920E-1,9.762118340E0
1.674569651E3,7.058826834E-2,-1.094716340E-1,9.747760773E0
1.674619651E3,6.580262631E-2,-1.238285750E-1,9.742975235E0
1.674669651E3,5.623133108E-2,-1.286142170E-1,9.762118340E0
1.674719651E3,7.537391037E-2,-1.094716340E-1,9.752547264E0
1.674769651E3,7.537391037E-2,-1.238285750E-1,9.752547264E0
1.674819651E3,8.973085135E-2,-1.190429255E-1,9.762118340E0
1.674869651E3,9.451649338E-2,-1.190429255E-1,9.742975235E0
1.674919651E3,7.537391037E-2,-1.142572835E-1,9.766903877E0
1.674969651E3,8.494520187E-2,-1.286142170E-1,9.766903877E0
1.675019651E3,7.058826834E-2,-1.238285750E-1,9.762118340E0
1.675069651E3,8.494520187E-2,-1.142572835E-1,9.757332802E0
1.675119651E3,8.015955985E-2,-1.094716340E-1,9.757332802E0
1.675169651E3,7.537391037E-2,-1.094716340E-1,9.762118340E0
1.675219651E3,9.451649338E-2,-1.238285750E-1,9.766903877E0
1.675269651E3,7.537391037E-2,-1.190429255E-1,9.747760773E0
1.675319651E3,8.015955985E-2,-1.142572835E-1,9.752547264E0
1.675369651E3,8.015955985E-2,-1.142572835E-1,9.747760773E0
1.675419651E3,8.015955985E-2,-1.142572835E-1,9.747760773E0
1.675469651E3,7.537391037E-2,-1.046859920E-1,9.752547264E0
1.675519651E3,8.973085135E-2,-1.190429255E-1,9.742975235E0
1.675569651E3,7.537391037E-2,-1.286142170E-1,9.766903877E0
1.675619651E3,7.058826834E-2,-1.190429255E-1,9.757332802E0
1.675669651E3,7.537391037E-2,-1.238285750E-1,9.757332802E0
1.675719651E3,7.537391037E-2,-1.238285750E-1,9.738189697E0
1.675769651E3,7.058826834E-2,-1.094716340E-1,9.757332802E0
1.675819651E3,7.118647546E-2,-1.094716340E-1,9.766903877E0
1.675869651E3,8.015955985E-2,-1.238285750E-1,9.747760773E0
1.675919651E3,7.537391037E-2,-1.190429255E-1,9.762118340E0
1.675969651E3,8.973085135E-2,-1.190429255E-1,9.738189697E0
1.676019651E3,8.015955985E-2,-1.094716340E-1,9.747760773E0
1.676069651E3,7.537391037E-2,-9.990034252E-2,9.752547264E0
1.676119651E3,8.015955985E-2,-1.190429255E-1,9.762118340E0
1.676169651E3,8.973085135E-2,-1.142572835E-1,9.757332802E0
1.676219651E3,7.058826834E-2,-1.094716340E-1,9.747760773E0
1.676269651E3,7.597211748E-2,-1.190429255E-1,9.786046028E0
1.676319651E3,6.580262631E-2,-1.046859920E-1,9.742975235E0
1.676369651E3,8.015955985E-2,-1.190429255E-1,9.762118340E0
1.676419651E3,8.494520187E-2,-1.094716340E-1,9.766903877E0
1.676469651E3,6.580262631E-2,-1.238285750E-1,9.747760773E0
1.676519651E3,8.494520187E-2,-1.094716340E-1,9.747760773E0
1.676569651E3,8.494520187E-2,-1.190429255E-1,9.762118340E0
1.676619651E3,7.537391037E-2,-1.142572835E-1,9.747760773E0
1.676669651E3,7.537391037E-2,-1.142572835E-1,9.757332802E0
1.676719651E3,7.537391037E-2,-1.333998591E-1,9.738189697E0
1.676769651E3,8.015955985E-2,-1.142572835E-1,9.752547264E0
1.676819651E3,7.537391037E-2,-1.142572835E-1,9.752547264E0
1.676869651E3,7.058826834E-2,-1.190429255E-1,9.762118340E0
1.676919651E3,8.015955985E-2,-1.142572835E-1,9.766903877E0
1.676969651E3,8.015955985E-2,-1.238285750E-1,9.738189697E0
1.677019651E3,8.015955985E-2,-1.142572835E-1,9.766903877E0
1.677069651E3,7.537391037E-2,-1.142572835E-1,9.762118340E0
1.677119651E3,7.537391037E-2,-1.238285750E-1,9.747760773E0
1.677169651E3,8.015955985E-2,-9.990034252E-2,9.752547264E0
1.677219651E3,9.032905847E-2,-1.094716340E-1,9.766903877E0
1.677269651E3,9.451649338E-2,-1.190429255E-1,9.742975235E0
1.677319651E3,7.597211748E-2,-1.190429255E-1,9.766903877E0
1.677369651E3,7.058826834E-2,-1.190429255E-1,9.757332802E0
1.677419651E3,8.015955985E-2,-1.238285750E-1,9.766903877E0
1.677469651E3,7.537391037E-2,-1.238285750E-1,9.757332802E0
1.677519651E3,7.058826834E-2,-1.142572835E-1,9.762118340E0
1.677569651E3,7.537391037E-2,-1.238285750E-1,9.757332802E0
1.677619651E3,8.494520187E-2,-1.046859920E-1,9.752547264E0
1.677669651E3,7.537391037E-2,-1.142572835E-1,9.738189697E0
1.677719651E3,6.580262631E-2,-1.142572835E-1,9.762118340E0
1.677769651E3,8.973085135E-2,-1.286142170E-1,9.762118340E0
1.677819651E3,7.537391037E-2,-1.190429255E-1,9.752547264E0
1.677869651E3,8.494520187E-2,-1.190429255E-1,9.752547264E0
1.677919651E3,8.494520187E-2,-1.286142170E-1,9.747760773E0
1.677969651E3,7.058826834E-2,-1.333998591E-1,9.752547264E0
1.678019651E3,7.058826834E-2,-1.238285750E-1,9.752547264E0
1.678069651E3,6.580262631E-2,-1.142572835E-1,9.747760773E0
1.678119651E3,7.537391037E-2,-1.190429255E-1,9.723833084E0
1.678169651E3,6.580262631E-2,-9.990034252E-2,9.757332802E0
1.678219651E3,9.451649338E-2,-1.190429255E-1,9.771689415E0
1.678269651E3,8.494520187E-2,-1.286142170E-1,9.747760773E0
1.678319651E3,7.058826834E-2,-1.094716340E-1,9.752547264E0
1.678369651E3,8.973085135E-2,-1.142572835E-1,9.762118340E0
1.678419651E3,8.973085135E-2,-1.190429255E-1,9.742975235E0
1.678469651E3,7.537391037E-2,-1.190429255E-1,9.757332802E0
1.678519651E3,8.494520187E-2,-1.142572835E-1,9.771689415E0
1.678569651E3,8.494520187E-2,-1.190429255E-1,9.762118340E0
1.678619651E3,7.058826834E-2,-1.286142170E-1,9.752547264E0
1.678669651E3,6.580262631E-2,-1.094716340E-1,9.757332802E0
1.678719651E3,8.015955985E-2,-1.046859920E-1,9.757332802E0
1.678769651E3,7.537391037E-2,-1.190429255E-1,9.757332802E0
1.678819651E3,8.494520187E-2,-1.190429255E-1,9.757332802E0
1.678869651E3,7.537391037E-2,-1.094716340E-1,9.762118340E0
1.678919651E3,8.015955985E-2,-1.381855011E-1,9.762118340E0
1.678969651E3,7.537391037E-2,-1.190429255E-1,9.766903877E0
1.679019651E3,7.058826834E-2,-1.142572835E-1,9.757332802E0
1.679069651E3,7.058826834E-2,-1.094716340E-1,9.757332802E0
1.679119651E3,8.015955985E-2,-1.238285750E-1,9.766903877E0
1.679169651E3,8.015955985E-2,-1.190429255E-1,9.766903877E0
1.679219651E3,7.058826834E-2,-1.190429255E-1,9.747760773E0
1.679269651E3,8.015955985E-2,-1.142572835E-1,9.738189697E0
1.679319651E3,7.537391037E-2,-1.190429255E-1,9.766903877E0
1.679369651E3,6.580262631E-2,-1.046859920E-1,9.747760773E0
1.679419651E3,8.494520187E-2,-1.238285750E-1,9.742975235E0
1.679469651E3,7.537391037E-2,-1.286142170E-1,9.762118340E0
1.679519651E3,8.494520187E-2,-1.190429255E-1,9.738189697E0
1.679569651E3,6.580262631E-2,-1.238285750E-1,9.747760773E0
1.679619651E3,8.015955985E-2,-1.094716340E-1,9.752547264E0
1.679669651E3,7.537391037E-2,-1.142572835E-1,9.752547264E0
1.679719651E3,8.973085135E-2,-1.142572835E-1,9.757332802E0
1.679769651E3,7.058826834E-2,-1.094716340E-1,9.752547264E0
1.679819651E3,7.058826834E-2,-1.190429255E-1,9.762118340E0
1.679869651E3,8.015955985E-2,-1.094716340E-1,9.752547264E0
1.679919651E3,8.015955985E-2,-9.990034252E-2,9.752547264E0
1.679969651E3,7.537391037E-2,-1.142572835E-1,9.757332802E0
1.680019651E3,7.537391037E-2,-1.190429255E-1,9.757332802E0
1.680069651E3,8.973085135E-2,-1.190429255E-1,9.752547264E0
1.680119651E3,7.537391037E-2,-1.286142170E-1,9.757332802E0
1.680169651E3,8.015955985E-2,-1.142572835E-1,9.742975235E0
1.680219651E3,8.015955985E-2,-1.142572835E-1,9.771689415E0
1.680269651E3,7.537391037E-2,-1.190429255E-1,9.762118340E0
1.680319651E3,8.494520187E-2,-1.190429255E-1,9.752547264E0
1.680369651E3,8.015955985E-2,-1.142572835E-1,9.762118340E0
1.680419651E3,8.015955985E-2,-1.238285750E-1,9.762118340E0
1.680469651E3,8.494520187E-2,-1.094716340E-1,9.733404160E0
1.680519651E3,7.537391037E-2,-1.094716340E-1,9.757332802E0
1.680569651E3,8.494520187E-2,-1.286142170E-1,9.752547264E0
1.680619651E3,7.537391037E-2,-1.142572835E-1,9.757332802E0
1.680669651E3,7.537391037E-2,-1.046859920E-1,9.752547264E0
1.680719651E3,7.537391037E-2,-1.286142170E-1,9.738189697E0
1.680769651E3,7.537391037E-2,-1.333998591E-1,9.766903877E0
1.680819651E3,7.058826834E-2,-1.238285750E-1,9.757332802E0
1.680869651E3,8.494520187E-2,-1.238285750E-1,9.742975235E0
1.680919651E3,8.015955985E-2,-1.094716340E-1,9.757332802E0
1.680969651E3,7.537391037E-2,-1.046859920E-1,9.762118340E0
1.681019651E3,8.015955985E-2,-1.142572835E-1,9.747760773E0
1.681069651E3,8.015955985E-2,-1.046859920E-1,9.742975235E0
1.681119651E3,8.973085135E-2,-1.238285750E-1,9.728618622E0
1.681169651E3,8.973085135E-2,-1.238285750E-1,9.762118340E0
1.681219651E3,7.537391037E-2,-1.190429255E-1,9.757332802E0
1.681269651E3,7.537391037E-2,-1.286142170E-1,9.747760773E0
1.681319651E3,7.537391037E-2,-9.990034252E-2,9.762118340E0
1.681369651E3,6.101697683E-2,-1.190429255E-1,9.766903877E0
1.681419651E3,8.494520187E-2,-1.142572835E-1,9.757332802E0
1.681469651E3,8.015955985E-2,-1.190429255E-1,9.752547264E0
1.681519651E3,8.015955985E-2,-1.190429255E-1,9.752547264E0
1.681569651E3,7.537391037E-2,-1.094716340E-1,9.752547264E0
1.681619651E3,8.015955985E-2,-1.190429255E-1,9.752547264E0
1.681669651E3,9.451649338E-2,-1.190429255E-1,9.752547264E0
1.681719651E3,7.058826834E-2,-1.238285750E-1,9.757332802E0
1.681769651E3,9.451649338E-2,-1.238285750E-1,9.752547264E0
1.681819651E3,6.580262631E-2,-1.094716340E-1,9.766903877E0
1.681869651E3,9.451649338E-2,-1.190429255E-1,9.762118340E0
1.681919651E3,8.973085135E-2,-1.142572835E-1,9.776474953E0
